id,name,typecode,addr,gcj,wgs,cell_id,wgs_lng,wgs_lat,kind
B0KKFA23HO,耀日星河青年旅社,100201,临洮路与临夏路交叉口东北360米,"121.332525,31.259125","121.327969,31.261031",5268,121.327969,31.261031,hotel
B0FFG95ER0,臻详购物广场,060101,榆中路与靖远路交叉口东北40米,"121.32611,31.2548","121.321569,31.256720",5268,121.321569,31.25672,mall
B0LKNLRI5W,韦皓公寓,100200,临夏路与张掖路交叉口西280米,"121.333325,31.259125","121.328768,31.261029",5268,121.328768,31.261029,hotel
B0LDHLH9XN,寓见芒果,100200,榆中路与靖远路交叉口东北40米,"121.326025,31.254825","121.321485,31.256745",5268,121.321485,31.256745,hotel
B0MBXUZ7Q8,电竞旅馆,100200,高潮水族批发市场北门西南60米,"121.326175,31.255675","121.321634,31.257594",5268,121.321634,31.257594,hotel
B0J0SY4A03,七仙浴场休闲客房,100200,榆中路与靖远路交叉口北80米,"121.32601,31.255336","121.321470,31.257256",5268,121.32147,31.257256,hotel
B0HR5K9D16,维也纳国际酒店(上海康桥地铁站秀浦路店),100105|050100,康桥镇秀浦路833号,"121.572017,31.127499","121.567802,31.129739",8174,121.567802,31.129739,hotel
B0FFG85L1R,全季酒店(上海康桥秀浦路店),100105,秀浦路886号,"121.573258,31.127033","121.569045,31.129274",8174,121.569045,31.129274,hotel
B0FFG85RLF,和颐酒店(上海秀浦路康桥地铁站店),100105,秀浦路886号,"121.573216,31.127029","121.569003,31.129270",8174,121.569003,31.12927,hotel
B0FFFA0LZ4,格林豪泰酒店(上海周浦秀浦路康桥地铁站店),100105,秀浦路799号,"121.570821,31.127309","121.566604,31.129547",8174,121.566604,31.129547,hotel
B0FFLP3REK,富灵酒店(上海周浦万达广场康桥地铁站店),100100,周浦镇秀浦路888号,"121.573814,31.127111","121.569602,31.129353",8174,121.569602,31.129353,hotel
B0JK7UR89X,迪诗曼酒店(上海秀浦路康桥地铁站店),100100,周浦镇秀浦路797号,"121.570601,31.1273","121.566384,31.129538",8174,121.566384,31.129538,hotel
B0LBLLI5VI,贝壳酒店(上海市浦东新区迪士尼康桥地铁站店),100100,康桥镇康沈路1011号,"121.575297,31.128418","121.571087,31.130661",8174,121.571087,31.130661,hotel
B0H0S53AT3,维也纳国际酒店上海新国际博览中心康桥地铁站店大堂,100105,康桥镇秀浦路833号维也纳国际酒店(上海康桥地铁站秀浦路店),"121.572094,31.127509","121.567879,31.129749",8174,121.567879,31.129749,hotel
B0FFGV4RGL,擅达广场,060102,周浦镇秀浦路886号,"121.57311,31.126996","121.568897,31.129237",8174,121.568897,31.129237,mall
B0IGHZD00L,格林豪泰酒店上海周浦秀浦路康桥地铁站店大堂,100100,秀浦路799号格林豪泰酒店(上海周浦秀浦路康桥地铁站店),"121.570825,31.127328","121.566608,31.129566",8174,121.566608,31.129566,hotel
B00156ZHVZ,上海瑞峰旅馆,100200,康沈路1512号,"121.575231,31.119791","121.571021,31.122038",8174,121.571021,31.122038,hotel
B0IG5RMJIU,康天公寓(周浦康桥店),120302|100200,康沈路1011号,"121.574848,31.128452","121.570637,31.130694",8174,121.570637,31.130694,other
B00156O8ZP,上海江晟客房,100200,周浦镇康沈路1500号,"121.57519,31.120179","121.570980,31.122426",8174,121.57098,31.122426,hotel
B0K15D257H,迪诗曼酒店上海秀浦路康桥地铁站店大堂,100100,秀浦路797号迪诗曼酒店(上海秀浦路康桥地铁站店),"121.570564,31.127263","121.566347,31.129501",8174,121.566347,31.129501,hotel
B0FFGFJY8J,富灵公寓,100200,富灵时代广场西北门旁,"121.57405,31.127026","121.569838,31.129268",8174,121.569838,31.129268,hotel
B0FFMHVNSY,家功宾馆,100100,秀浦路与康沈路交叉口东60米,"121.575174,31.127391","121.570964,31.129634",8174,121.570964,31.129634,hotel
B0L0T5AMEY,上海久逸客房,100200,公元三村西北门东60米,"121.573386,31.122526","121.569173,31.124770",8174,121.569173,31.12477,hotel
B0JKUAINCF,迎丰公寓,100200,康沈公路与康沈路1044弄交叉口西北80米,"121.574239,31.128792","121.570027,31.131034",8174,121.570027,31.131034,hotel
B0MANUQ00A,上海国际旅游度假区店,100105,维也纳国际酒店秀浦路万达广场店东南门西50米,"121.572322,31.12752","121.568107,31.129760",8174,121.568107,31.12976,hotel
B0L1SRQWNE,康天精品酒店A栋,100100,康沈公路与康沈路1044弄交叉口东80米,"121.575325,31.128375","121.571115,31.130618",8174,121.571115,31.130618,hotel
B0L3MCLBVZ,YitelHotel,100100,秀浦路与康沈公路交叉口西140米,"121.573225,31.127025","121.569012,31.129266",8174,121.569012,31.129266,hotel
B0L0BHUP03,沁家优住,100200,山阳镇中兴村1060号,"121.330585,30.764204","121.326076,30.766387",5086,121.326076,30.766387,hotel
B0H6X5VO6L,龙湖上海云廊天街,120201|060100,新桥镇千帆路288号,"121.325192,31.08977","121.320668,31.091775",5122,121.320668,31.091775,other
B00156F3GX,戴家浜生活广场,060101,松汇中路1099号,"121.219662,31.00329","121.215240,31.005419",3843,121.21524,31.005419,mall
B0FFFX3PIR,上海蓝松旅馆,100200,岳阳街道中山中路543弄4号302室,"121.223421,31.006426","121.219002,31.008557",3843,121.219002,31.008557,hotel
B0IR77AB6T,悦客来公寓(中山中路分店),100200,中山中路710弄3号二楼,"121.223144,31.006811","121.218725,31.008941",3843,121.218725,31.008941,hotel
B001576KL9,于氏旅店,100200,永丰路2号内,"121.216753,31.006802","121.212327,31.008925",3843,121.212327,31.008925,hotel
B0FFGOH2KW,8090主题公寓(西林南路),100200,中山中路520弄14号华亭老街,"121.22292,31.005851","121.218501,31.007981",3843,121.218501,31.007981,hotel
B0LG41EV67,悦莱公寓,100200,松汇中路1099号戴家浜生活广场,"121.219225,31.003475","121.214802,31.005603",3843,121.214802,31.005603,hotel
B0MBFS4VVD,小时代·芭拉拉花园,100100,明中路与月台路交叉口东440米,"121.332864,31.073802","121.328324,31.075802",5248,121.328324,31.075802,hotel
B0FFIJ2EKK,维也纳国际酒店(上海虹桥国展中心万达店),100104|050100,江桥镇爱特路190号(距虹桥机场火车站5公里),"121.314056,31.23324","121.309544,31.235192",5138,121.309544,31.235192,hotel
B0KK7ZEQ5L,金仑酒店(上海虹桥火车站国家会展中心店),100100,华江公路1260弄50号,"121.324215,31.227596","121.319681,31.229532",5138,121.319681,31.229532,hotel
B0FFFJNFKN,锦江之星品尚(上海虹桥机场店),100105,华江路1028号,"121.324441,31.231936","121.319906,31.233869",5138,121.319906,31.233869,hotel
B0FFIPWH8Q,般佈酒店(上海虹桥机场国展中心店),100100,华江路1028号(江桥万达广场附近),"121.324574,31.231459","121.320039,31.233392",5138,121.320039,31.233392,hotel
B0ID7CKLCX,维也纳酒店虹桥国展中心万达店大堂,100105,江桥镇爱特路190号维也纳国际酒店(上海虹桥国展中心万达店),"121.314075,31.233223","121.309563,31.235175",5138,121.309563,31.235175,hotel
B0KK7ZI5EV,金元酒店(虹桥火车站国家会展中心店),100100,华江公路1260弄52号,"121.324215,31.227596","121.319681,31.229532",5138,121.319681,31.229532,hotel
B0JGGYM0QA,晶彩小苑民宿(虹桥机场店),100200,万达广场4号写字楼315室,"121.318175,31.233075","121.313654,31.235020",5138,121.313654,31.23502,hotel
B0LDSR2YB3,亦垒青年公寓,100200|120000,南华街与北王路交叉口北200米,"121.314125,31.226075","121.309614,31.228031",5138,121.309614,31.228031,hotel
B0FFF040Y1,绿地金御广场,060101|060102,新南路959号,"121.340082,31.088214","121.335524,31.090192",5376,121.335524,31.090192,mall
B0MBNCT6SU,上海松江格兰云天大酒店,100102,新桥明兴路628号,"121.340167,31.087419","121.335609,31.089397",5376,121.335609,31.089397,hotel
B001557V1D,松新宾馆(中锦商业广场对面),100100,新南路715弄17号1层、3层,"121.345,31.089487","121.340431,31.091455",5376,121.340431,31.091455,hotel
B0LUTD3K4S,松索星公寓,100100,新桥镇新南路989弄8号325室,"121.34017,31.08775","121.335612,31.089728",5376,121.335612,31.089728,hotel
B0KBF5T8F5,矮脚象宠物(绿地金御广场店),060502|100100,新南路959号绿地金御广场4F层,"121.34024,31.088041","121.335682,31.090019",5376,121.335682,31.090019,other
B0J3AHN6FR,爱芙洛狄·婚礼艺术中心(绿地金御广场店),100100,新桥镇新南路989弄8号四楼407室,"121.340531,31.088241","121.335972,31.090218",5376,121.335972,31.090218,hotel
B0J2RPDE5T,新南路壹号公寓,100200,场西居委会退役军人服务站东侧120米,"121.341425,31.083825","121.336865,31.085803",5376,121.336865,31.085803,hotel
B0FFJD5FLT,上海新国际博览中心磁悬浮站亚朵酒店,100100,白杨路608-2号楼(龙阳路地铁站17号口步行70米),"121.555724,31.200169","121.551472,31.202347",8055,121.551472,31.202347,hotel
B0IRHOS8JE,汉庭酒店(上海新国际博览中心芳华路店),100100,芳华路苗桐路13号,"121.564938,31.196355","121.560705,31.198550",8055,121.560705,31.19855,hotel
B00154LE48,培花商场,060102|060400,白杨路芳草路377号(芳芯路地铁站1号口步行280米),"121.558427,31.193952","121.554181,31.196138",8055,121.554181,31.196138,mall
B0FFGASDIQ,上海宾华旅馆(龙阳路地铁站店),100200|100100,芳华路371弄21号(芳芯路地铁站4号口步行470米),"121.558076,31.196234","121.553829,31.198418",8055,121.553829,31.198418,hotel
B0L2MLZCN3,汉庭酒店(上海新国际博览中心芳华路店)-大堂,100105,苗桐路与芳华路交叉口东南40米,"121.564911,31.196373","121.560678,31.198568",8055,121.560678,31.198568,hotel
B0LDPR306A,贤诺公寓,100200,培花路与芳草路交叉口西北60米,"121.556675,31.193775","121.552425,31.195958",8055,121.552425,31.195958,hotel
B0MGYR6Z34,上海厚浪电峰酒店管理有限责任公司,100100|170200,芳草路与培花路交叉口西北40米,"121.556675,31.193575","121.552425,31.195758",8055,121.552425,31.195758,hotel
B0L0Z6E5S5,汉唐酒店,100100,苗桐路与芳华路交叉口东南40米,"121.564932,31.19635","121.560699,31.198545",8055,121.560699,31.198545,hotel
B00155QO7M,上海宝蓉宾馆,100100,扶港路388弄2-3号(近西闸公路)巧购购物广场(西渡店),"121.441799,30.991202","121.437210,30.993201",6508,121.43721,30.993201,hotel
B0FFF2KZMI,上海枫山快捷宾馆,100200,南鸿路388弄61号,"121.440922,30.991062","121.436331,30.993060",6508,121.436331,30.99306,hotel
B00153EB9D,上海银星皇冠假日酒店,100102|050000,番禺路400号,"121.429638,31.203028","121.425009,31.204893",6405,121.425009,31.204893,hotel
B0FFHOL5X2,宿适轻奢酒店(上海交通大学延安西路地铁站店),100105,定西路711号,"121.423875,31.207142","121.419238,31.208998",6405,121.419238,31.208998,hotel
B0L145113L,汉庭上海交通大学定西路酒店,100105,定西路738号,"121.424137,31.207571","121.419500,31.209428",6405,121.4195,31.209428,hotel
B0LUACI3JJ,上海上影CHAO酒店,100100,新华路178号,"121.429106,31.202691","121.424476,31.204555",6405,121.424476,31.204555,hotel
B0FFI9SNNK,弗思特逸住酒店(上海上生新所延安西路地铁站店),100100,定西路657号(近上海交通大学),"121.423754,31.206345","121.419117,31.208202",6405,121.419117,31.208202,hotel
B0IBCKH6IH,安和花园酒店,100100,新华路179号,"121.428823,31.202185","121.424193,31.204049",6405,121.424193,31.204049,hotel
B0LUTC3L4T,THE GARDEN F艾菲花园酒店(上海徐家汇交通大学地铁站店),100100,新华路与香花桥路交叉口南200米,"121.424733,31.201889","121.420098,31.203749",6405,121.420098,31.203749,hotel
B0FFGZHWKR,安徽沪办招待所,100200,新华路185弄5号,"121.428535,31.202224","121.423905,31.204088",6405,121.423905,31.204088,hotel
B0KAFZHX3M,TRI PLACE三角地,060102,新华路365弄6号楼101-102室,"121.424857,31.202203","121.420222,31.204063",6405,121.420222,31.204063,mall
B0JK6BX3QJ,黄建国大饭店(金地新华道店),100100,番禺路222弄55号金地新华道一楼F113,"121.426925,31.207275","121.422292,31.209135",6405,121.422292,31.209135,hotel
B0FFFGH9OS,上海定龙旅馆,100200,凯旋路1362-1临(近虹桥路地铁站),"121.420004,31.201048","121.415364,31.202904",6405,121.415364,31.202904,hotel
B0GK5P8MSX,上海叮当叮咚公寓(定西路分店),100200|100100,番禺路222弄-道路(番禺大厦),"121.427557,31.205868","121.422925,31.207729",6405,121.422925,31.207729,hotel
B0LKUCZC4W,上海银星皇冠假日酒店-大堂,100100,番禺路与法华镇路交叉口西南40米,"121.430075,31.203075","121.425447,31.204940",6405,121.425447,31.20494,hotel
B0JR9GE25Y,繁花民宿(上海胸科医院店),100105,长峰浦江,"121.422675,31.201075","121.418037,31.202933",6405,121.418037,31.202933,hotel
B0L31LVO0B,Shadow4679的民宿(徐家汇地区店),100200,新华路与番禺路交叉口西240米,"121.427575,31.201925","121.422943,31.203788",6405,121.422943,31.203788,hotel
B0K0TNOGJV,大李李的民宿,100200,番禺路222弄与安西路交叉口东南140米,"121.427472,31.205998","121.422840,31.207859",6405,121.42284,31.207859,hotel
B0M62NU0LS,逸住酒店,100100,安西路与番禺路222弄交叉口东北80米,"121.426925,31.207475","121.422292,31.209334",6405,121.422292,31.209334,hotel
B0K3M7T3W0,范先生的民宿徐家汇地区二店,100200,安顺路与定西路交叉口南140米,"121.422261,31.20017","121.417623,31.202028",6405,121.417623,31.202028,hotel
B0LACRJKEC,简爱民宿(徐家汇一店),100200,番禺路222弄与安西路交叉口东南120米,"121.427625,31.206275","121.422993,31.208136",6405,121.422993,31.208136,hotel
B0FFH8HHXV,维也纳酒店(上海周浦地铁站小上海步行街店),100100,周市路378号,"121.58115,31.116115","121.576948,31.118370",8300,121.576948,31.11837,hotel
B0FFF9YUVW,全季酒店(上海周浦万达广场店),100105,年家浜路329号,"121.578398,31.114966","121.574193,31.117219",8300,121.574193,31.117219,hotel
B0G0CHX1BO,Zsmart智尚酒店(上海周浦地铁站店),100100,周浦镇年家浜路338弄1号,"121.578466,31.1155","121.574261,31.117753",8300,121.574261,31.117753,hotel
B0FFFABHS9,汉庭酒店(上海周浦小上海步行街店),100105,年家浜路338弄53号,"121.579153,31.116063","121.574948,31.118316",8300,121.574948,31.118316,hotel
B0FFG5CBUJ,M家社区酒店(上海周浦小上海步行街店),100100,周浦镇周市路382号,"121.580919,31.116531","121.576716,31.118785",8300,121.576716,31.118785,hotel
B0FFHOH62B,上海乐驿酒店,100100,周浦镇周市路382号,"121.580731,31.116989","121.576528,31.119243",8300,121.576528,31.119243,hotel
B0HGSD48NK,壹家精选酒店(周浦小上海步行街店),100200,年家浜路338弄87号二楼,"121.579147,31.115537","121.574942,31.117790",8300,121.574942,31.11779,hotel
B0FFI8BLA0,YuKi勇丞酒店(上海周浦万达广场步行街店),100100,周浦镇康沈路1907号,"121.580053,31.11113","121.575850,31.113386",8300,121.57585,31.113386,hotel
B00155QEPI,常来宾馆(上海万达广场周浦店),100100,康沈公路1765号,"121.578595,31.114278","121.574390,31.116532",8300,121.57439,31.116532,hotel
B0FFF29X6W,小上海精品酒店公寓,100100,周浦镇步行街(中大街101-111号)3楼,"121.57865,31.118892","121.574445,31.121143",8300,121.574445,31.121143,hotel
B0015731WF,星朴99时尚旅店(上海周浦小上海步行街店),100200,周浦镇中大街99号3层,"121.578364,31.117059","121.574158,31.119311",8300,121.574158,31.119311,hotel
B00156E3MY,易佰连锁旅店(周浦地铁站小上海步行街店),100200,年家浜路297号,"121.579249,31.115242","121.575045,31.117496",8300,121.575045,31.117496,hotel
B00156O9AX,上海意朋旅馆,100100,年家浜路336-10号4楼,"121.579385,31.115448","121.575181,31.117702",8300,121.575181,31.117702,hotel
B00156OB4A,上海舒宁旅店,100200,周浦镇康沈路1611弄50号2楼,"121.57789,31.116599","121.573684,31.118851",8300,121.573684,31.118851,hotel
B0FFHC60SA,易佰良品酒店(周浦小上海新城店),100200|060000,周浦镇周市路311号,"121.579365,31.118804","121.575160,31.121056",8300,121.57516,31.121056,hotel
B0HRLGXWXB,东八客房(上海年家浜路店),100200,上海浦东新区东八灶112号,"121.582052,31.115472","121.577851,31.117728",8300,121.577851,31.117728,hotel
B00156ZHXV,上海新天地客房,100200,康沈路1888号,"121.579416,31.111432","121.575212,31.113688",8300,121.575212,31.113688,hotel
B0FFINHU9P,东八客房(上海川周公路店),100200,川周公路4375号,"121.579213,31.11936","121.575008,31.121611",8300,121.575008,31.121611,hotel
B00156ZHYD,上海荣博旅馆,100200,康沈公路1883弄8-10号,"121.580081,31.111827","121.575878,31.114083",8300,121.575878,31.114083,hotel
B0K1ULJQB3,内当家公寓(周浦小上海步行街),100200,周浦镇小上海步行街中大街85号内当家公寓,"121.578522,31.116935","121.574317,31.119187",8300,121.574317,31.119187,hotel
B00156E1AS,益庭商务宾馆,100100,上海浦东新区周浦镇康沈路1765号5层,"121.578581,31.114371","121.574376,31.116624",8300,121.574376,31.116624,hotel
B0MGLCO0L2,翰泊庭酒店公寓,100100,中大东街37号2层仙果缘果品批发行旁边,"121.580619,31.117318","121.576416,31.119572",8300,121.576416,31.119572,hotel
B0FFG7VASE,上海慧晶国际酒店式公寓,100200,周浦镇周市路416号慧晶国际501室,"121.580777,31.117811","121.576574,31.120064",8300,121.576574,31.120064,hotel
B0L6771PPV,洲悦大酒店,100100,周市路416号,"121.580525,31.117725","121.576322,31.119978",8300,121.576322,31.119978,hotel
B0K3HA265J,丽汀公寓(周浦店),100200,韵浦路194号,"121.578861,31.111475","121.574656,31.113730",8300,121.574656,31.11373,hotel
B0L0R785GJ,嘉家公寓,100200,年家浜路338弄43号4楼,"121.578769,31.116094","121.574564,31.118347",8300,121.574564,31.118347,hotel
B0FFKZSI34,零点公寓式酒店(小上海旅游文化城时尚休闲街店),100100,康沈公路1611弄1号小上海旅游文化城时尚休闲街,"121.578781,31.116111","121.574576,31.118364",8300,121.574576,31.118364,hotel
B0L12ZSURN,新世纪超市(周市路店),060102,君领国际,"121.579975,31.117725","121.575771,31.119978",8300,121.575771,31.119978,mall
B0FFHCYLV4,米舍公寓(周市路店),100200,周市路79号,"121.58199,31.110946","121.577789,31.113204",8300,121.577789,31.113204,hotel
B0KK2CI0AR,局外人电竞民宿酒店(周浦小上海步行街店),100100,康沈路与年家浜路交叉口东120米,"121.579075,31.115125","121.574870,31.117378",8300,121.57487,31.117378,hotel
B0JDPHKYJ8,淼客公寓小上海步行街店,100200,周市路311号,"121.579338,31.118898","121.575133,31.121150",8300,121.575133,31.12115,hotel
B0FFIGJ75T,隆庭酒店(上海康沈路店),100200|100100,康沈路1611弄72号,"121.578379,31.116728","121.574173,31.118980",8300,121.574173,31.11898,hotel
B0IGXMJW5M,悦棠公寓,100200,小上海休闲广场东2门旁,"121.578695,31.118517","121.574490,31.120768",8300,121.57449,31.120768,hotel
B0L07Z16DI,秦巢公寓(小上海休闲广场店),100200,关岳西路151弄104号,"121.578681,31.118583","121.574476,31.120834",8300,121.574476,31.120834,hotel
B0JK56DXS2,创欣公寓,100200,康沈路与韵浦路交叉口东北60米,"121.580163,31.111985","121.575960,31.114241",8300,121.57596,31.114241,hotel
B0LD1DL0MK,爱惜屋民宿,100200,周浦镇年家滨路322号,"121.579832,31.115575","121.575628,31.117829",8300,121.575628,31.117829,hotel
B0KKFAGZ50,拾光精品民宿(莎海公寓店),100200,周东路与关岳路交叉口东南260米,"121.587025,31.117575","121.582828,31.119832",8300,121.582828,31.119832,hotel
B0MGJGATVK,上海浦峻澜庭酒店式公寓,100100,中大东街与文康路交叉口西40米,"121.581575,31.117825","121.577373,31.120079",8300,121.577373,31.120079,hotel
B0L3R9O7QG,翔涛公寓B栋,100200,关岳西路151弄1-196号小上海休闲广场,"121.578275,31.118575","121.574069,31.120826",8300,121.574069,31.120826,hotel
B0I1LPH706,君发旅馆,100200,周东路与关岳路交叉口东南160米,"121.586094,31.118235","121.581896,31.120492",8300,121.581896,31.120492,hotel
B0L33RBWRV,全宇酒店,100100,年家浜路与康沈路交叉口东80米,"121.578546,31.115004","121.574341,31.117257",8300,121.574341,31.117257,hotel
B0L1RM9S90,沪尚精品民宿,100200,年家浜东路与周东路交叉口西200米,"121.585213,31.1138","121.581015,31.116058",8300,121.581015,31.116058,hotel
B0KK0M2N53,上海师捷酒店管理有限公司,100100|170200,韵浦路与康沈路交叉口西40米,"121.579191,31.111466","121.574987,31.113722",8300,121.574987,31.113722,hotel
B0IUV7RXAD,维也纳酒店(上海宝山华和路店),100100,华和路333号,"121.401548,31.290713","121.396891,31.292522",6161,121.396891,31.292522,hotel
B0FFFVDMD5,上海丽甫主题酒店(宝山真大路店),100103,真大路382号,"121.400864,31.291499","121.396207,31.293308",6161,121.396207,31.293308,hotel
B00157I370,鸿祥时尚宾馆(上海大宁国际古浪路地铁站店),100100,真大路341号,"121.400879,31.289647","121.396222,31.291457",6161,121.396222,31.291457,hotel
B0FFMBWC1R,轻住·三义优选酒店(上海大华中环一号店),100100|100200,真大路372号二层,"121.400872,31.290513","121.396215,31.292322",6161,121.396215,31.292322,hotel
B0IDX5VKNL,上海丽甫主题酒店宝山真大路店大堂,100103,真大路与华和路交叉口西北60米,"121.400905,31.291536","121.396248,31.293345",6161,121.396248,31.293345,hotel
B0J6G5MJAI,V家酒店公寓,100100,真朋路与华和路交叉口北80米,"121.397234,31.291889","121.392578,31.293698",6161,121.392578,31.293698,hotel
B0I3F7SZ1L,汉森融寓,100200,华和路与真朋路交叉口东180米,"121.398975,31.291025","121.394319,31.292834",6161,121.394319,31.292834,hotel
B0L15AZCRQ,V家·自如寓,100200,真朋路65号,"121.397327,31.291778","121.392671,31.293587",6161,121.392671,31.293587,hotel
B0L2R5MWG0,城璟租住,100200,环镇南路与真朋路交叉口东北240米,"121.399525,31.295975","121.394868,31.297782",6161,121.394868,31.297782,hotel
B0L1UP2V8Y,青舍,100200,环镇南路与真朋路交叉口东北240米,"121.399525,31.295975","121.394868,31.297782",6161,121.394868,31.297782,hotel
B0L0MN8EJ9,砺来公寓,100200,真朋路与环镇南路交叉口东南200米,"121.398725,31.292725","121.394068,31.294534",6161,121.394068,31.294534,hotel
B0L3Z9111S,礼寓,100200,环镇南路与真朋路交叉口东北240米,"121.399525,31.295975","121.394868,31.297782",6161,121.394868,31.297782,hotel
B0L2O9WIK6,丽南酒店,100100,真大路与华和路交叉口北60米,"121.401017,31.291674","121.396360,31.293483",6161,121.39636,31.293483,hotel
B0FFFHASRP,贝尚坊,060101,沪亭北路350弄,"121.317651,31.145719","121.313139,31.147708",5129,121.313139,31.147708,mall
B0HDP5K408,如家精选酒店(上海九亭中心店),100100,沪亭北路620号(沪亭北路与涞寅路交叉口),"121.315757,31.148382","121.311249,31.150373",5129,121.311249,31.150373,hotel
B0FFFVBEBQ,海友酒店(上海虹桥枢纽九亭店),100105,松江区沪亭北路598号,"121.316039,31.147771","121.311530,31.149762",5129,121.31153,31.149762,hotel
B00156Z1CG,贝尚湾1号,100100,贝尚湾西北门西380米,"121.317027,31.146735","121.312516,31.148725",5129,121.312516,31.148725,hotel
B0I1L5IUKE,添福小筑,100200,涞坊路333弄111号,"121.320106,31.152942","121.315588,31.154923",5129,121.315588,31.154923,hotel
B0FFG8FU0R,商务酒店公寓,100100,九里亭街道涞寅路505弄1号407室,"121.317078,31.146796","121.312567,31.148786",5129,121.312567,31.148786,hotel
B0M67AX131,贝尚湾小公寓,100200,涞寅路与沪亭北路交叉口东60米,"121.317078,31.146796","121.312567,31.148786",5129,121.312567,31.148786,hotel
B0J2GUAF94,潮漫酒店(上海莘庄店),100100,莘松路1098号,"121.354305,31.099269","121.349717,31.101216",5505,121.349717,31.101216,hotel
B0J6SU2ITW,蜜蜂公寓,100200,莘松路1028号与春九路交叉口东北200米,"121.355687,31.099597","121.351096,31.101541",5505,121.351096,31.101541,hotel
B0G0TPCQYY,THE hood开新里,060102,御桥路1949号(御桥地铁站8号口步行50米),"121.571907,31.159084","121.567689,31.161307",8178,121.567689,31.161307,mall
B0FFGBBVJ7,地杰乐生活广场,060102,御青路311号(御桥地铁站3号口步行120米),"121.572565,31.157042","121.568348,31.159267",8178,121.568348,31.159267,mall
B0FFG80VFA,如家快捷酒店(上海御桥地铁站店),100105,御青路315-317号(靠近御桥路、康桥路之间),"121.572441,31.157055","121.568224,31.159280",8178,121.568224,31.15928,hotel
B0FFLJE49K,上海漫克酒店(复地活力城御桥路地铁站店),100100,御青路311号地杰乐生活广场F1层,"121.572536,31.156762","121.568319,31.158987",8178,121.568319,31.158987,hotel
B0FFJDFZOH,匡合商务宾馆(上海复地活力城御桥地铁站店),100100,御青路333号(御桥地铁站3号口步行190米),"121.572291,31.156342","121.568074,31.158567",8178,121.568074,31.158567,hotel
B0FFGEG9GP,上海鸿阳酒店式公寓(御桥路店),100200,御桥路2066弄19号,"121.575915,31.158023","121.571703,31.160251",8178,121.571703,31.160251,hotel
B0KA9RNEUQ,晋山酒店(地杰乐生活广场店),100100,御青路311号地杰乐生活广场,"121.572456,31.157041","121.568239,31.159266",8178,121.568239,31.159266,hotel
B0HKDHYDIZ,满园居中小企业孵化中心,100200|070000,塘浦路1088号,"121.473936,31.106538","121.469424,31.108544",7029,121.469424,31.108544,hotel
B0LRKMGUHE,璟浦公寓,100200|120302,塘浦路与芦恒路交叉口东南100米,"121.473925,31.106825","121.469413,31.108831",7029,121.469413,31.108831,hotel
B0LKGZ1GXJ,上海悠墅度假轰趴别墅(虹梅南路站店),100100,虹梅南路2323弄65号,"121.43123,31.099498","121.426612,31.101419",6393,121.426612,31.101419,hotel
B0HKKZHSGB,如家精选酒店(上海秀沿路康桥地铁站店),100100,康沈路515号,"121.572608,31.137417","121.568393,31.139652",8175,121.568393,31.139652,hotel
B0L2J775BY,上海浦东康桥地铁站美仑酒店,100103,沪南公路3001号(康桥地铁站2号口旁),"121.567768,31.13364","121.563546,31.135871",8175,121.563546,31.135871,hotel
B0FFFDUVL6,上海金开客房(康桥地铁站店),100100,康桥镇秀沿路877号农业银行二楼,"121.571836,31.134942","121.567620,31.137178",8175,121.56762,31.137178,hotel
B0M6TD3NSR,Homeinnplus(康沈公路店),100100,康沈公路与军民公路交叉口北60米,"121.572533,31.137302","121.568318,31.139537",8175,121.568318,31.139537,hotel
B0LR6MFC3V,徐行天地,060100,徐行镇启宁路688号(启宁路与新建一路路口),"121.278991,31.413871","121.274528,31.415810",4650,121.274528,31.41581,mall
B0LA59TUOC,兔喜驿站,100200,澄浏公路与新建一路交叉口南140米,"121.273525,31.413225","121.269069,31.415170",4650,121.269069,31.41517,hotel
B0MUDAII50,佳纷天地(装修中),060102,启宁路与树屏东路交叉口西北20米,"121.278182,31.411823","121.273720,31.413764",4650,121.27372,31.413764,mall
B0HKLLUMRV,7天酒店(上海大学店),100105,大场镇鄂尔多斯路800号401-405室,"121.393531,31.307098","121.388875,31.308902",6035,121.388875,31.308902,hotel
B0LK19ETG0,芸悦拾光,100200,鄂尔多斯路800号501室七天酒店大厅或地下车库电梯上5层,"121.39361,31.30698","121.388954,31.308784",6035,121.388954,31.308784,hotel
B00156F5N2,鹤森生活广场(徐泾店),060101|060102,徐泾镇明珠路258号1幢2层,"121.27099,31.169604","121.266557,31.171648",4496,121.266557,31.171648,mall
B00155N1NY,上海虹桥西郊假日酒店,100103,沪青平公路2000号,"121.270938,31.16607","121.266506,31.168116",4496,121.266506,31.168116,hotel
B0JUFZQNPZ,上海虹桥国家会展中心兖矿郁锦香酒店,100100,徐泾镇明珠路303号,"121.269701,31.168915","121.265270,31.170960",4496,121.26527,31.17096,hotel
B0FFH87INR,全季酒店(上海虹桥枢纽徐泾店),100105,沪青平公路1929号,"121.271168,31.163862","121.266736,31.165908",4496,121.266736,31.165908,hotel
B0G33UZNIB,上海虹桥国家会展中心Moxy酒店,100100,沪青平公路2038号6幢,"121.264312,31.161548","121.259886,31.163600",4496,121.259886,31.1636,hotel
